mmsi,timestamp,lon,lat,sog,cog
419000007,2025-06-11T12:00:00Z,76.33542,9.7625,4.6,345.0
419000007,2025-06-11T12:05:00Z,76.33368,9.76875,4.6,345.0
419000007,2025-06-11T12:10:00Z,76.33194,9.775,4.6,345.0
419000007,2025-06-11T12:15:00Z,76.33021,9.78125,4.6,345.0
419000007,2025-06-11T12:20:00Z,76.32847,9.7875,4.6,345.0
419000007,2025-06-11T12:25:00Z,76.32674,9.79375,4.6,345.0
419000007,2025-06-11T12:30:00Z,76.325,9.8,4.6,345.0
419000007,2025-06-11T12:35:00Z,76.32326,9.80625,4.6,345.0
419000007,2025-06-11T12:40:00Z,76.32153,9.8125,4.6,345.0
419000007,2025-06-11T12:45:00Z,76.31979,9.81875,4.6,345.0
419000007,2025-06-11T12:50:00Z,76.31806,9.825,4.6,345.0
419000007,2025-06-11T12:55:00Z,76.31632,9.83125,4.6,345.0
419000007,2025-06-11T13:00:00Z,76.31458,9.8375,4.6,345.0
419000007,2025-06-11T13:05:00Z,76.31285,9.84375,4.6,345.0
419000007,2025-06-11T13:10:00Z,76.31111,9.85,4.6,345.0
419000007,2025-06-11T13:15:00Z,76.30938,9.85625,4.6,345.0
419000007,2025-06-11T13:20:00Z,76.30764,9.8625,4.6,345.0
419000007,2025-06-11T13:25:00Z,76.3059,9.86875,4.6,345.0
419000007,2025-06-11T13:30:00Z,76.30417,9.875,4.6,345.0
419000007,2025-06-11T13:35:00Z,76.30243,9.88125,4.6,345.0
419000007,2025-06-11T13:40:00Z,76.30069,9.8875,4.6,345.0
419000007,2025-06-11T13:45:00Z,76.29896,9.89375,4.6,345.0
419000007,2025-06-11T13:50:00Z,76.29722,9.9,4.6,345.0
419000007,2025-06-11T13:55:00Z,76.29549,9.90625,4.6,345.0
419000007,2025-06-11T14:00:00Z,76.29375,9.9125,4.6,345.0
419000007,2025-06-11T14:05:00Z,76.29201,9.91875,4.6,345.0
419000007,2025-06-11T14:10:00Z,76.29028,9.925,4.6,345.0
419000007,2025-06-11T14:15:00Z,76.28854,9.93125,4.6,345.0
419000007,2025-06-11T14:20:00Z,76.28681,9.9375,4.6,345.0
419000007,2025-06-11T14:25:00Z,76.28507,9.94375,4.6,345.0
419000007,2025-06-11T14:30:00Z,76.28333,9.95,4.6,345.0
419000007,2025-06-11T14:35:00Z,76.2816,9.95625,4.6,345.0
419000007,2025-06-11T14:40:00Z,76.27986,9.9625,4.6,345.0
419000007,2025-06-11T14:45:00Z,76.27812,9.96875,4.6,345.0
419000007,2025-06-11T14:50:00Z,76.27639,9.975,4.6,345.0
419000007,2025-06-11T14:55:00Z,76.27465,9.98125,4.6,345.0
419000007,2025-06-11T15:00:00Z,76.27292,9.9875,4.6,345.0
419000007,2025-06-11T15:05:00Z,76.27118,9.99375,4.6,345.0
419000007,2025-06-11T15:10:00Z,76.26944,10.0,4.6,345.0
419000007,2025-06-11T15:15:00Z,76.26771,10.00625,4.6,345.0
419000007,2025-06-11T15:20:00Z,76.26597,10.0125,4.6,345.0
419000007,2025-06-11T15:25:00Z,76.26424,10.01875,4.6,345.0
419000007,2025-06-11T15:30:00Z,76.2625,10.025,4.6,345.0
419000007,2025-06-11T15:35:00Z,76.26076,10.03125,4.6,345.0
419000007,2025-06-11T15:40:00Z,76.25903,10.0375,4.6,345.0
419000007,2025-06-11T15:45:00Z,76.25729,10.04375,4.6,345.0
419000007,2025-06-11T15:50:00Z,76.25556,10.05,4.6,345.0
419000007,2025-06-11T15:55:00Z,76.25382,10.05625,4.6,345.0
419000007,2025-06-11T16:00:00Z,76.25208,10.0625,4.6,345.0
419000007,2025-06-11T16:05:00Z,76.25035,10.06875,4.6,345.0
419000007,2025-06-11T16:10:00Z,76.24861,10.075,4.6,345.0
419000007,2025-06-11T16:15:00Z,76.24688,10.08125,4.6,345.0
419000007,2025-06-11T16:20:00Z,76.24514,10.0875,4.6,345.0
419000007,2025-06-11T16:25:00Z,76.2434,10.09375,4.6,345.0
419000007,2025-06-11T16:30:00Z,76.24167,10.1,4.6,345.0
419000007,2025-06-11T16:35:00Z,76.23993,10.10625,4.6,345.0
419000007,2025-06-11T16:40:00Z,76.23819,10.1125,4.6,345.0
419000007,2025-06-11T16:45:00Z,76.23646,10.11875,4.6,345.0
419000007,2025-06-11T16:50:00Z,76.23472,10.125,4.6,345.0
419000007,2025-06-11T16:55:00Z,76.23299,10.13125,4.6,345.0
419000007,2025-06-11T17:00:00Z,76.23125,10.1375,4.6,345.0
419000007,2025-06-11T17:05:00Z,76.22951,10.14375,4.6,345.0
419000007,2025-06-11T17:10:00Z,76.22778,10.15,4.6,345.0
419000007,2025-06-11T17:15:00Z,76.22604,10.15625,4.6,345.0
419000007,2025-06-11T17:20:00Z,76.22431,10.1625,4.6,345.0
419000007,2025-06-11T17:25:00Z,76.22257,10.16875,4.6,345.0
419000007,2025-06-11T17:30:00Z,76.22083,10.175,4.6,345.0
419000007,2025-06-11T17:35:00Z,76.2191,10.18125,4.6,345.0
419000007,2025-06-11T17:40:00Z,76.21736,10.1875,4.6,345.0
419000007,2025-06-11T17:45:00Z,76.21562,10.19375,4.6,345.0
419000007,2025-06-11T17:50:00Z,76.21389,10.2,4.6,345.0
419000007,2025-06-11T17:55:00Z,76.21215,10.20625,4.6,345.0
419000007,2025-06-11T18:00:00Z,76.21042,10.2125,4.6,345.0
419000007,2025-06-11T18:05:00Z,76.20868,10.21875,4.6,345.0
419000007,2025-06-11T18:10:00Z,76.20694,10.225,4.6,345.0
419000007,2025-06-11T18:15:00Z,76.20521,10.23125,4.6,345.0
419000007,2025-06-11T18:20:00Z,76.20347,10.2375,4.6,345.0
419000007,2025-06-11T18:25:00Z,76.20174,10.24375,4.6,345.0
419000007,2025-06-11T18:30:00Z,76.2,10.25,4.6,345.0
419000008,2025-06-11T00:30:00Z,76.35,9.05,2.9,0.0
419000008,2025-06-11T00:35:00Z,76.35435,9.05081,3.6,79.0
419000008,2025-06-11T00:40:00Z,76.35722,9.05416,3.3,41.0
419000008,2025-06-11T00:45:00Z,76.35946,9.05796,3.0,30.0
419000008,2025-06-11T00:50:00Z,76.35686,9.06152,2.6,324.0
419000008,2025-06-11T00:55:00Z,76.35394,9.06483,3.1,319.0
419000008,2025-06-11T01:00:00Z,76.34982,9.06643,2.9,291.0
419000008,2025-06-11T01:05:00Z,76.34679,9.06964,2.7,317.0
419000008,2025-06-11T01:10:00Z,76.34559,9.07388,3.3,344.0
419000008,2025-06-11T01:15:00Z,76.3474,9.07789,3.4,24.0
419000008,2025-06-11T01:20:00Z,76.35059,9.08094,3.5,46.0
419000008,2025-06-11T01:25:00Z,76.35371,9.08408,3.2,45.0
419000008,2025-06-11T01:30:00Z,76.35785,9.08564,3.1,69.0
419000008,2025-06-11T01:35:00Z,76.36194,9.08396,3.6,112.0
419000008,2025-06-11T01:40:00Z,76.36636,9.08368,3.5,94.0
419000008,2025-06-11T01:45:00Z,76.37049,9.08209,4.1,111.0
419000008,2025-06-11T01:50:00Z,76.37465,9.08059,3.4,110.0
419000008,2025-06-11T01:55:00Z,76.37679,9.07673,2.8,151.0
419000008,2025-06-11T02:00:00Z,76.38031,9.07407,3.5,127.0
419000008,2025-06-11T02:05:00Z,76.3842,9.07196,4.1,118.0
419000008,2025-06-11T02:10:00Z,76.38765,9.0692,3.3,129.0
419000008,2025-06-11T02:15:00Z,76.3907,9.06601,3.1,136.0
419000008,2025-06-11T02:20:00Z,76.39513,9.06606,2.9,89.0
419000008,2025-06-11T02:25:00Z,76.3995,9.06532,3.9,100.0
419000008,2025-06-11T02:30:00Z,76.4039,9.06483,3.1,96.0
419000008,2025-06-11T02:35:00Z,76.40832,9.06488,3.1,89.0
419000008,2025-06-11T02:40:00Z,76.41273,9.06526,3.3,85.0
419000008,2025-06-11T02:45:00Z,76.41716,9.06517,2.6,91.0
419000008,2025-06-11T02:50:00Z,76.41996,9.06858,3.1,39.0
419000008,2025-06-11T02:55:00Z,76.42436,9.06906,2.7,84.0
419000008,2025-06-11T03:00:00Z,76.42816,9.07133,3.1,59.0
419000008,2025-06-11T03:05:00Z,76.42776,9.07571,3.4,355.0
419000008,2025-06-11T03:10:00Z,76.42718,9.08008,3.5,352.0
419000008,2025-06-11T03:15:00Z,76.42967,9.08372,3.0,34.0
419000008,2025-06-11T03:20:00Z,76.43113,9.08787,3.5,19.0
419000008,2025-06-11T03:25:00Z,76.43511,9.08981,3.0,64.0
419000008,2025-06-11T03:30:00Z,76.43931,9.08842,2.5,108.0
419000008,2025-06-11T03:35:00Z,76.44371,9.08891,3.4,84.0
419000008,2025-06-11T03:40:00Z,76.44471,9.0932,3.1,13.0
419000008,2025-06-11T03:45:00Z,76.44303,9.09727,3.2,338.0
419000008,2025-06-11T03:50:00Z,76.44393,9.10158,2.1,12.0
419000008,2025-06-11T03:55:00Z,76.44303,9.10589,3.3,348.0
419000008,2025-06-11T04:00:00Z,76.4394,9.10842,3.3,305.0
419000008,2025-06-11T04:05:00Z,76.43498,9.10816,3.3,267.0
419000008,2025-06-11T04:10:00Z,76.43056,9.10791,3.6,267.0
419000008,2025-06-11T04:15:00Z,76.42614,9.1076,3.0,266.0
419000008,2025-06-11T04:20:00Z,76.42201,9.10917,4.0,291.0
419000008,2025-06-11T04:25:00Z,76.41912,9.11251,3.5,319.0
419000008,2025-06-11T04:30:00Z,76.41503,9.1142,3.4,292.0
419000008,2025-06-11T04:35:00Z,76.41082,9.11556,2.2,288.0
419000008,2025-06-11T04:40:00Z,76.40653,9.11447,2.4,256.0
419000008,2025-06-11T04:45:00Z,76.4022,9.11353,3.8,258.0
419000008,2025-06-11T04:50:00Z,76.39909,9.1104,3.3,225.0
419000008,2025-06-11T04:55:00Z,76.3983,9.10606,3.6,190.0
419000008,2025-06-11T05:00:00Z,76.39411,9.10464,3.0,251.0
419000008,2025-06-11T05:05:00Z,76.38989,9.10328,3.1,252.0
419000008,2025-06-11T05:10:00Z,76.38546,9.10332,3.4,270.0
419000008,2025-06-11T05:15:00Z,76.38418,9.10754,2.9,343.0
419000008,2025-06-11T05:20:00Z,76.38462,9.11192,3.7,6.0
419000008,2025-06-11T05:25:00Z,76.38481,9.11631,2.8,2.0
419000008,2025-06-11T05:30:00Z,76.38512,9.12071,3.3,4.0
419000008,2025-06-11T05:35:00Z,76.3838,9.12491,3.1,343.0
419000008,2025-06-11T05:40:00Z,76.38488,9.12918,3.3,14.0
419000008,2025-06-11T05:45:00Z,76.38523,9.13357,3.7,5.0
419000008,2025-06-11T05:50:00Z,76.38886,9.13609,2.8,55.0
419000008,2025-06-11T05:55:00Z,76.392,9.13919,3.4,45.0
419000008,2025-06-11T06:00:00Z,76.39454,9.1428,3.3,35.0
419000008,2025-06-11T06:05:00Z,76.39628,9.14685,3.5,23.0
419000008,2025-06-11T06:10:00Z,76.39918,9.15017,3.2,41.0
419000008,2025-06-11T06:15:00Z,76.40238,9.15321,3.0,46.0
419000008,2025-06-11T06:20:00Z,76.4068,9.15355,3.4,86.0
419000008,2025-06-11T06:25:00Z,76.41096,9.15507,3.7,70.0
419000008,2025-06-11T06:30:00Z,76.41529,9.15598,3.5,78.0
419000008,2025-06-11T06:35:00Z,76.4185,9.15295,3.3,133.0
419000008,2025-06-11T06:40:00Z,76.42205,9.15031,3.4,127.0
419000008,2025-06-11T06:45:00Z,76.42478,9.14685,2.6,142.0
419000008,2025-06-11T06:50:00Z,76.42424,9.14248,3.0,187.0
419000008,2025-06-11T06:55:00Z,76.42252,9.13842,3.1,203.0
419000008,2025-06-11T07:00:00Z,76.42216,9.13403,3.0,185.0
419000008,2025-06-11T07:05:00Z,76.42576,9.13147,2.9,125.0
419000008,2025-06-11T07:10:00Z,76.42468,9.1272,3.2,194.0
419000008,2025-06-11T07:15:00Z,76.4227,9.12326,3.4,207.0
419000008,2025-06-11T07:20:00Z,76.41877,9.12124,4.0,243.0
419000008,2025-06-11T07:25:00Z,76.41543,9.11834,2.9,229.0
419000008,2025-06-11T07:30:00Z,76.41109,9.11919,2.9,281.0
419000008,2025-06-11T07:35:00Z,76.4071,9.12111,3.6,296.0
419000008,2025-06-11T07:40:00Z,76.40317,9.12313,3.3,297.0
419000008,2025-06-11T07:45:00Z,76.39874,9.12325,2.9,272.0
419000008,2025-06-11T07:50:00Z,76.39441,9.12417,3.8,282.0
419000008,2025-06-11T07:55:00Z,76.38998,9.12403,3.1,268.0
419000008,2025-06-11T08:00:00Z,76.3856,9.12339,3.1,262.0
419000008,2025-06-11T08:05:00Z,76.38305,9.1198,3.0,215.0
419000008,2025-06-11T08:10:00Z,76.38144,9.11569,2.8,201.0
419000008,2025-06-11T08:15:00Z,76.37952,9.11173,3.3,206.0
419000008,2025-06-11T08:20:00Z,76.38029,9.1074,2.8,170.0
419000008,2025-06-11T08:25:00Z,76.3809,9.10304,4.2,172.0
419000008,2025-06-11T08:30:00Z,76.38005,9.09871,3.3,191.0
419000008,2025-06-11T08:35:00Z,76.37987,9.09432,3.1,182.0
419000008,2025-06-11T08:40:00Z,76.38106,9.09007,2.9,164.0
419000008,2025-06-11T08:45:00Z,76.38349,9.08639,3.3,147.0
419000008,2025-06-11T08:50:00Z,76.38397,9.08202,3.6,174.0
419000008,2025-06-11T08:55:00Z,76.38738,9.0792,3.3,130.0
419000008,2025-06-11T09:00:00Z,76.39117,9.07693,2.7,121.0
419000008,2025-06-11T09:05:00Z,76.39535,9.07549,3.1,109.0
419000008,2025-06-11T09:10:00Z,76.39942,9.07375,2.5,113.0
419000008,2025-06-11T09:15:00Z,76.40355,9.07215,3.8,111.0
419000008,2025-06-11T09:20:00Z,76.4079,9.07295,3.5,80.0
419000008,2025-06-11T09:25:00Z,76.41087,9.06969,3.3,138.0
419000008,2025-06-11T09:30:00Z,76.41353,9.06617,3.3,143.0
419000008,2025-06-11T09:35:00Z,76.41781,9.06506,3.0,105.0
419000008,2025-06-11T09:40:00Z,76.42216,9.06589,3.1,79.0
419000008,2025-06-11T09:45:00Z,76.42654,9.06652,3.6,82.0
419000008,2025-06-11T09:50:00Z,76.43091,9.06579,3.2,99.0
419000008,2025-06-11T09:55:00Z,76.43478,9.06793,3.4,61.0
419000008,2025-06-11T10:00:00Z,76.43916,9.06859,3.3,81.0
419000008,2025-06-11T10:05:00Z,76.44213,9.07186,3.3,42.0
419000008,2025-06-11T10:10:00Z,76.44359,9.07602,3.3,19.0
419000008,2025-06-11T10:15:00Z,76.44664,9.0792,3.6,44.0
419000008,2025-06-11T10:20:00Z,76.45107,9.07902,3.1,92.0
419000008,2025-06-11T10:25:00Z,76.4555,9.07902,3.5,90.0
419000008,2025-06-11T10:30:00Z,76.45987,9.0797,2.9,81.0
419000008,2025-06-11T10:35:00Z,76.4638,9.07767,3.0,117.0
419000008,2025-06-11T10:40:00Z,76.46822,9.07792,2.9,87.0
419000008,2025-06-11T10:45:00Z,76.47263,9.07756,3.5,95.0
419000008,2025-06-11T10:50:00Z,76.47698,9.07669,3.1,101.0
419000008,2025-06-11T10:55:00Z,76.48035,9.07384,3.7,130.0
419000008,2025-06-11T11:00:00Z,76.48327,9.07053,2.8,139.0
419000008,2025-06-11T11:05:00Z,76.4866,9.06763,3.4,131.0
419000008,2025-06-11T11:10:00Z,76.48889,9.06386,2.7,149.0
419000008,2025-06-11T11:15:00Z,76.49285,9.06189,3.7,116.0
419000008,2025-06-11T11:20:00Z,76.4957,9.05853,2.9,140.0
419000008,2025-06-11T11:25:00Z,76.49952,9.05628,3.4,120.0
419000008,2025-06-11T11:30:00Z,76.50393,9.05594,2.9,94.0
419000008,2025-06-11T11:35:00Z,76.50833,9.0564,2.9,84.0
419000008,2025-06-11T11:40:00Z,76.51275,9.05676,3.3,85.0
419000008,2025-06-11T11:45:00Z,76.51701,9.05557,2.5,106.0
419000008,2025-06-11T11:50:00Z,76.52138,9.05484,2.7,100.0
419000008,2025-06-11T11:55:00Z,76.52518,9.05259,3.8,121.0
419000008,2025-06-11T12:00:00Z,76.52749,9.04884,2.9,148.0
419000008,2025-06-11T12:05:00Z,76.53,9.04521,3.5,145.0
419000008,2025-06-11T12:10:00Z,76.53393,9.04318,2.9,117.0
419000008,2025-06-11T12:15:00Z,76.53654,9.03963,2.5,144.0
419000008,2025-06-11T12:20:00Z,76.53864,9.03575,3.0,152.0
419000008,2025-06-11T12:25:00Z,76.54307,9.03567,3.5,91.0
419000008,2025-06-11T12:30:00Z,76.54701,9.03768,3.2,63.0
419000008,2025-06-11T12:35:00Z,76.55108,9.03941,3.1,67.0
419000008,2025-06-11T12:40:00Z,76.55313,9.04332,3.5,28.0
419000008,2025-06-11T12:45:00Z,76.55375,9.04767,2.9,8.0
419000008,2025-06-11T12:50:00Z,76.55084,9.051,3.5,319.0
419000008,2025-06-11T12:55:00Z,76.54866,9.05483,3.3,330.0
419000008,2025-06-11T13:00:00Z,76.54696,9.05889,2.8,337.0
419000008,2025-06-11T13:05:00Z,76.54563,9.06309,3.6,342.0
419000008,2025-06-11T13:10:00Z,76.54742,9.06711,3.6,24.0
419000008,2025-06-11T13:15:00Z,76.54848,9.07139,3.1,14.0
419000008,2025-06-11T13:20:00Z,76.54891,9.07577,3.2,6.0
419000008,2025-06-11T13:25:00Z,76.55287,9.07774,3.1,64.0
419000008,2025-06-11T13:30:00Z,76.55482,9.08169,2.7,26.0
419000008,2025-06-11T13:35:00Z,76.55806,9.08469,3.5,47.0
419000008,2025-06-11T13:40:00Z,76.55878,9.08904,2.8,9.0
419000008,2025-06-11T13:45:00Z,76.56001,9.09327,3.4,16.0
419000008,2025-06-11T13:50:00Z,76.56432,9.09428,3.0,77.0
419000008,2025-06-11T13:55:00Z,76.56873,9.0947,2.8,85.0
419000008,2025-06-11T14:00:00Z,76.56487,9.09686,3.4,299.0
419000008,2025-06-11T14:05:00Z,76.56057,9.09791,3.3,284.0
419000008,2025-06-11T14:10:00Z,76.55618,9.09852,3.9,278.0
419000008,2025-06-11T14:15:00Z,76.55194,9.09978,3.2,287.0
419000008,2025-06-11T14:20:00Z,76.54783,9.09815,3.3,248.0
419000008,2025-06-11T14:25:00Z,76.54347,9.09893,3.2,280.0
419000008,2025-06-11T14:30:00Z,76.54103,9.1026,3.1,326.0
419000008,2025-06-11T14:35:00Z,76.54013,9.10691,3.7,348.0
419000008,2025-06-11T14:40:00Z,76.53995,9.11131,3.8,358.0
419000008,2025-06-11T14:45:00Z,76.53945,9.11568,3.5,353.0
419000008,2025-06-11T14:50:00Z,76.54088,9.11985,2.8,19.0
419000008,2025-06-11T14:55:00Z,76.53668,9.12125,3.4,289.0
419000008,2025-06-11T15:00:00Z,76.5324,9.12239,3.2,285.0
419000008,2025-06-11T15:05:00Z,76.52831,9.12407,3.0,292.0
419000008,2025-06-11T15:10:00Z,76.52466,9.12157,2.6,236.0
419000008,2025-06-11T15:15:00Z,76.52056,9.1199,3.5,248.0
419000008,2025-06-11T15:20:00Z,76.51658,9.11798,3.7,244.0
419000008,2025-06-11T15:25:00Z,76.51263,9.11598,3.3,243.0
419000008,2025-06-11T15:30:00Z,76.50859,9.11419,3.4,246.0
419000008,2025-06-11T15:35:00Z,76.5042,9.11361,3.9,262.0
419000008,2025-06-11T15:40:00Z,76.49979,9.11404,4.0,276.0
419000008,2025-06-11T15:45:00Z,76.49575,9.11223,3.3,246.0
419000008,2025-06-11T15:50:00Z,76.49182,9.1102,2.1,243.0
419000008,2025-06-11T15:55:00Z,76.48809,9.10782,3.5,237.0
419000008,2025-06-11T16:00:00Z,76.48432,9.10551,3.3,239.0
419000008,2025-06-11T16:05:00Z,76.48139,9.10221,3.5,222.0
419000008,2025-06-11T16:10:00Z,76.47725,9.10065,3.0,249.0
419000008,2025-06-11T16:15:00Z,76.47301,9.10191,2.8,287.0
419000008,2025-06-11T16:20:00Z,76.47081,9.10573,3.4,330.0
419000008,2025-06-11T16:25:00Z,76.47266,9.10972,3.1,25.0
419000008,2025-06-11T16:30:00Z,76.47676,9.11141,3.2,68.0
419000008,2025-06-11T16:35:00Z,76.48036,9.11397,3.4,55.0
419000008,2025-06-11T16:40:00Z,76.48301,9.11749,3.2,37.0
419000008,2025-06-11T16:45:00Z,76.48491,9.12147,2.6,26.0
419000008,2025-06-11T16:50:00Z,76.48784,9.12477,3.4,42.0
419000008,2025-06-11T16:55:00Z,76.49054,9.12826,3.0,38.0
419000008,2025-06-11T17:00:00Z,76.49459,9.13004,3.1,66.0
419000008,2025-06-11T17:05:00Z,76.49866,9.1283,3.4,113.0
419000008,2025-06-11T17:10:00Z,76.503,9.12746,2.6,101.0
419000008,2025-06-11T17:15:00Z,76.50644,9.12468,3.1,129.0
419000008,2025-06-11T17:20:00Z,76.51036,9.12263,2.5,118.0
419000008,2025-06-11T17:25:00Z,76.51474,9.12328,3.0,82.0
419000008,2025-06-11T17:30:00Z,76.51788,9.12638,3.3,45.0
419000008,2025-06-11T17:35:00Z,76.52049,9.12994,3.1,36.0
419000008,2025-06-11T17:40:00Z,76.51909,9.13411,3.1,342.0
419000008,2025-06-11T17:45:00Z,76.51878,9.13851,3.4,356.0
419000008,2025-06-11T17:50:00Z,76.52158,9.14192,3.0,39.0
419000008,2025-06-11T17:55:00Z,76.52203,9.1463,2.5,6.0
419000008,2025-06-11T18:00:00Z,76.52175,9.15069,3.6,356.0
419000008,2025-06-11T18:05:00Z,76.52462,9.15404,3.2,41.0
419000008,2025-06-11T18:10:00Z,76.52804,9.15684,3.5,51.0
419000008,2025-06-11T18:15:00Z,76.53171,9.1593,3.0,56.0
419000008,2025-06-11T18:20:00Z,76.53503,9.16221,3.0,49.0
419000008,2025-06-11T18:25:00Z,76.53936,9.16315,2.9,78.0
419000008,2025-06-11T18:30:00Z,76.54378,9.16336,2.4,87.0
419000008,2025-06-11T18:35:00Z,76.54242,9.15917,3.0,198.0
419000008,2025-06-11T18:40:00Z,76.54622,9.1569,2.9,121.0
419000008,2025-06-11T18:45:00Z,76.54251,9.1545,3.8,237.0
419000008,2025-06-11T18:50:00Z,76.53813,9.15513,2.4,278.0
419000008,2025-06-11T18:55:00Z,76.53405,9.15685,3.2,293.0
419000008,2025-06-11T19:00:00Z,76.52974,9.15582,3.1,257.0
419000008,2025-06-11T19:05:00Z,76.52533,9.15542,3.1,265.0
419000008,2025-06-11T19:10:00Z,76.52146,9.15756,3.1,299.0
419000008,2025-06-11T19:15:00Z,76.51703,9.1578,3.2,273.0
419000008,2025-06-11T19:20:00Z,76.51269,9.15692,3.5,259.0
419000008,2025-06-11T19:25:00Z,76.50922,9.15966,2.5,308.0
419000008,2025-06-11T19:30:00Z,76.50488,9.15877,3.5,258.0
419000008,2025-06-11T19:35:00Z,76.50164,9.15578,3.0,227.0
419000008,2025-06-11T19:40:00Z,76.49732,9.15481,2.7,257.0
419000008,2025-06-11T19:45:00Z,76.49292,9.15427,2.4,263.0
419000008,2025-06-11T19:50:00Z,76.48952,9.15145,2.4,230.0
419000008,2025-06-11T19:55:00Z,76.48886,9.1471,3.1,189.0
419000008,2025-06-11T20:00:00Z,76.48722,9.14301,2.7,202.0
419000008,2025-06-11T20:05:00Z,76.48352,9.14059,2.7,237.0
419000008,2025-06-11T20:10:00Z,76.47915,9.13984,2.9,260.0
419000008,2025-06-11T20:15:00Z,76.47473,9.14,3.1,272.0
419000008,2025-06-11T20:20:00Z,76.47159,9.14311,2.9,315.0
419000008,2025-06-11T20:25:00Z,76.46898,9.14666,2.7,324.0
419000008,2025-06-11T20:30:00Z,76.46514,9.14886,2.9,300.0
419000008,2025-06-11T20:35:00Z,76.465,9.15326,3.0,358.0
419000008,2025-06-11T20:40:00Z,76.46232,9.15677,2.7,323.0
419000008,2025-06-11T20:45:00Z,76.45941,9.16009,3.5,319.0
419000008,2025-06-11T20:50:00Z,76.45638,9.1633,3.6,317.0
419000008,2025-06-11T20:55:00Z,76.45622,9.1677,3.6,358.0
419000008,2025-06-11T21:00:00Z,76.45442,9.17172,3.0,336.0
419000008,2025-06-11T21:05:00Z,76.45207,9.17545,3.0,328.0
419000008,2025-06-11T21:10:00Z,76.44768,9.176,2.8,277.0
419000008,2025-06-11T21:15:00Z,76.44343,9.17726,3.7,287.0
419000008,2025-06-11T21:20:00Z,76.43958,9.17943,2.9,299.0
419000008,2025-06-11T21:25:00Z,76.43662,9.18271,4.0,318.0
419000008,2025-06-11T21:30:00Z,76.4325,9.18432,2.3,291.0
419000008,2025-06-11T21:35:00Z,76.4286,9.18641,3.2,298.0
419000008,2025-06-11T21:40:00Z,76.42418,9.18665,3.3,273.0
419000008,2025-06-11T21:45:00Z,76.41983,9.18583,3.1,259.0
419000008,2025-06-11T21:50:00Z,76.41551,9.18484,3.4,257.0
419000008,2025-06-11T21:55:00Z,76.41147,9.18663,3.9,294.0
419000008,2025-06-11T22:00:00Z,76.40713,9.18751,3.1,281.0
419000008,2025-06-11T22:05:00Z,76.40288,9.18875,3.5,286.0
419000008,2025-06-11T22:10:00Z,76.39849,9.18815,3.0,262.0
419000008,2025-06-11T22:15:00Z,76.39445,9.18634,2.6,246.0
419000008,2025-06-11T22:20:00Z,76.39129,9.18326,2.7,226.0
419000008,2025-06-11T22:25:00Z,76.38839,9.17993,3.5,221.0
419000008,2025-06-11T22:30:00Z,76.38446,9.17791,3.3,243.0
419000008,2025-06-11T22:35:00Z,76.38219,9.17413,2.6,211.0
419000008,2025-06-11T22:40:00Z,76.37873,9.17138,3.3,231.0
419000008,2025-06-11T22:45:00Z,76.37694,9.16735,3.4,204.0
419000008,2025-06-11T22:50:00Z,76.37452,9.16366,3.3,213.0
419000008,2025-06-11T22:55:00Z,76.37322,9.15946,3.6,197.0
419000008,2025-06-11T23:00:00Z,76.37259,9.1551,2.6,188.0
419000008,2025-06-11T23:05:00Z,76.37285,9.1507,2.8,177.0
419000008,2025-06-11T23:10:00Z,76.37079,9.14681,2.7,208.0
419000008,2025-06-11T23:15:00Z,76.36827,9.14319,3.2,215.0
419000008,2025-06-11T23:20:00Z,76.36426,9.14132,3.7,245.0
419000008,2025-06-11T23:25:00Z,76.36068,9.13873,3.0,234.0
419000008,2025-06-11T23:30:00Z,76.35747,9.1357,3.3,227.0
419000008,2025-06-11T23:35:00Z,76.35304,9.13586,3.5,272.0
419000008,2025-06-11T23:40:00Z,76.34995,9.13271,3.0,224.0
419000008,2025-06-11T23:45:00Z,76.34855,9.12853,3.5,199.0
419000008,2025-06-11T23:50:00Z,76.34758,9.12423,3.1,193.0
419000008,2025-06-11T23:55:00Z,76.34359,9.12232,3.9,244.0
419000008,2025-06-12T00:00:00Z,76.3404,9.11926,3.7,226.0
419000008,2025-06-12T00:05:00Z,76.3363,9.11762,3.0,248.0
419000008,2025-06-12T00:10:00Z,76.33221,9.11932,2.9,293.0
419000008,2025-06-12T00:15:00Z,76.32794,9.12048,3.9,285.0
419000008,2025-06-12T00:20:00Z,76.32357,9.12121,2.8,280.0
419000008,2025-06-12T00:25:00Z,76.32114,9.12489,3.6,327.0
419000008,2025-06-12T00:30:00Z,76.31776,9.12773,3.0,310.0
419000008,2025-06-12T00:35:00Z,76.31339,9.12843,2.7,279.0
419000008,2025-06-12T00:40:00Z,76.30964,9.13078,3.9,302.0
419000008,2025-06-12T00:45:00Z,76.3054,9.13205,3.3,287.0
419000008,2025-06-12T00:50:00Z,76.30274,9.13557,2.8,323.0
419000008,2025-06-12T00:55:00Z,76.30108,9.13965,3.1,338.0
419000008,2025-06-12T01:00:00Z,76.29684,9.14093,2.9,287.0
419000008,2025-06-12T01:05:00Z,76.2928,9.14273,2.8,294.0
419000008,2025-06-12T01:10:00Z,76.28874,9.1445,3.1,294.0
419000008,2025-06-12T01:15:00Z,76.28433,9.14481,3.6,274.0
419000008,2025-06-12T01:20:00Z,76.28069,9.14733,2.6,305.0
